set,image_path,label
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Pensive_Moment_1896.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Plate_Of_Cakes.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Playful_Burden.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Portrait.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Portrait_Of_A_Young_Lady.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Reader_1877.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Reverie_1892.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Roman_Lady_1858.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Roman_Slave_Market.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Roman_Triumphal_Entry_Possibl.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Saint_from_the_Jackdaw_of_Rh.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Shepherd_Playing_Flute_1897.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Sketch_for_a_Fresco.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Sketch_for_a_Fresco[1].jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Sleeping_Girl_1875.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Soul_Taken_away_by_an_Angel_1.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Still_Life_With_Fruit_Roses_A.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Study_in_Yellow_1880.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Summer_Night_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Sweet_Lady.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Tale_of_1001_Nights.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Third-Rate_Entering_Port_Mahon.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Venetian_Bather_1889.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Venus_1869.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Viennese_Beauty_1899.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Watermelon_and_Other_Fruit_by_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Widow_1840.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Woman_with_an_Urn.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Workbasket_1879.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Young_Beauty.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Young_Beauty_1882.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Young_Woman_in_a_Rose_Garden_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_Young_Woman_with_a_Parasol.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_degolação_de_São_João_Batista.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_morning_calm.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_sacrifice_to_the_Graces_1872.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_scandal.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_state_secret_1875.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/A_thinker_a_young_Roman_monk_1.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Abendliches_Treffen_Der_Fischer_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Abundance.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Academic_Study_of_a_Male_Fig[1].jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Academic_Study_of_a_Male_Figure.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Achilles_and_Priam.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Achilles_and_the_body_of_Patrocl.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Acme_and_Septimius_1868.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Actaea_the_Nymph_of_the_Shore_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Adam_Et_Eve.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Admiring_Beauty.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Admiring_Herself.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Adolphe_Crémieux.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Adoration_1885.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Adoration_of_the_Golden_Calf.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Adoration_of_the_shepherds.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aeneas_saving_his_father_through.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/After_the_Bath.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/After_the_Bath_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/After_the_bath_1881.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/After_the_misdeed_1885-1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aggravation_1896.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Agriculture.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aimé_Morot.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Ajax_and_Cassandra.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Akt_meski.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Albaydé_1848.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Albrecht_II_1838-1853.png,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alexander_and_Porus.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alexander_of_Macedon_Trusts_the.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alexandra_Feodorovna_Charlotte_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alexandre_Dumas_fils_1877.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alfred_Bruyas_1846.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alfred_George_Edwards_Archbisho.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegorical_Figure_of_Reality.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegorical_Scene.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegory_of_Earth.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegory_of_Fire.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegory_of_Grape_Harvest.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegory_of_Summer.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Allegory_of_the_Summer_sketch.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alsacienne_Alsace_Antiquaire.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Alter_Schützt_Vor_Torheit_Nicht.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Am_Nilufer.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aman_I_Mordecai.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amber_1876.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amor_a_Psyché.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amor_and_Psyche.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amor_and_Psyche_1894.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amour.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Amédée_Thierry.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Affectionate_Glance_1909.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Afternoon_Idyll_1874.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Afternoon_Rest.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Allegory.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Elegant_Beauty_1883.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Exotic_Beauty_in_an_Interior.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Idyll_1893.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Interesting_Story.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Italian_Lady_1859.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Old_World_Wanderer_1887.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_Open_Book.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/An_athlete_wrestling_with_a_pyth.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Anacreon.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Anacreon_Love_and_Bacchus_1878.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Ancient_Rome_In_a_Village_1880.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/And_the_sea_gave_up_1891.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Andromeda.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Angel_rolled_the_stone_from_the_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Angels_1872.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Anna_Ónody_a_Dancer_of_the_Ball.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Anne_of_Denmark_and_James_VI_of_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Annunciation_1824.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Anthony_Ashley_Cooper_7th_Earl_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Antigone_1882.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Antoine_Henri_Jomini.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apelles_chooses_nudes.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apollo_1874.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apollo_Hyacinthus_and_Cyparis_s.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Appearance_of_Christ_to_the_Peop.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apples_1875.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apricots_1866.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Apóstolo_São_Paulo_1869.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Archangel_Gabriel_struck_Zechari.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Ariadne_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Ariadne_on_the_Island_of_Naxos_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Arjuna_and_Subhadra_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Arranging_Flowers_1886.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Artists_Workshop_in_Rome_1830.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Asesinato_De_Julio_Cesar_En_El_S.JPG,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aspasia.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Assassination_of_Henry_I_Duke_o.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Assassination_of_Julius_Caesar.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Asterié.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/At_the_Fountain.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/At_the_Well_1872.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/At_the_reception_of_the_Pope_18.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/August_with_family_1874.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Auguste_Au_Tombeau_DAlexandre.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Aurora_1883.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Autorretrato.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Autumn.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Autumn_Flowers.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Ave_Maria_1839.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Azaleas_1868.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacantă.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Baccants_Returning_Home_1898.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacchanalia_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacchante_1870.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacchante_1895.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacchus.jpeg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bacchus_and_Anacreon_love.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Back_From_Dance_1870.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bakchanálie_1874-1876.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Balcony.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Baptism_of_Christ_1895.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Baptism_of_Prince_Vladimir_1883.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Barine.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Baroness_von_Scholl.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bathers_1865.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bathing_Woman.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bathing_Women_1898.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bathsheba.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bathsheba_1899.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Battledore_1870.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Beauty_and_Love_1894.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bedtime_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Before_The_Bath_1892.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Beggar_sketch_1902.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Behind_the_Scenes.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bellerophon_is_sent_to_the_campa.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bestellung_Der_Kronprinzessin_Fü.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Besuch_Beim_Dorfpfarrer.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Betrothal_of_Mary_and_Joseph_18.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Beware_of_Greeks_Bearing_Gifts.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bheeshma_oath.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Biblis_Transformed_Into_a_Brook.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bildnis_Des_Historikers_Theodor_.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Biondina_1879.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Birth_of_Venus_1863.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bishop_visits.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Blanchisseuses_Dans_La_Seguia_De.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Blossoms_1881.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Blumenstillleben.png,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Boy_1895-.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Boy_Painting_a_Tragic_Mask_1863.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Boy_from_Ardeal_1917.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Boyar.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bridgework.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bringing_home_the_flock_1881.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/British_Men_of_War_and_Other_Shi.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Buildings.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bunyan_in_Prison.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bust_de_dona.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Bust_of_Paul_Reclus.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_a_Pool_1890.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_a_Pool_1895.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_a_Pool_A_Scene_from_Roman_Li.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_a_Spring_1898.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_a_Temple_Idyll_1881.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_the_Riverbank.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/By_the_Well.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Böckligumpen_1866.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Caesar_Crossing_the_Rubicon.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Camel_Train_in_a_Sandstorm.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Captive_Andromache_1886.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Capuchin_Monk_1874.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cardinal_Benedetto_Naro.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cardinal_Mazarin_Dying.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cardinal_Reading_a_Letter.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cardinal_Richelieu_at_the_Siege_.png,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cartoon_for_the_fresco_The_Art.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Catch_of_the_Day.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Catedral_São_Luiz_Gonzaga.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Catedral_São_Luiz_Gonzaga_em_Nov.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Catharine_Lorillard_Wolfe_1876.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Cave_of_the_Storm_Nymphs.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Centaur_Battle.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Character_Study.jpg,academicism
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/academicism/Charity_1898.jpg,academicism
