set,image_path,label
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Child_1476-147.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Child_1495.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Child_The_Rusk.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Kings_Epiphany.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1423-1424.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1433-1434.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1433.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1438-1445.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1438-[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1441-1442.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1445.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1460.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1465-1467.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1486-1490.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_1500.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_central_p.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_detai[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_detai[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_detai[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_detai[4].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Magi_detail.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Shepherds.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Shepherds_1456.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Shepherds_1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of_the_Shepherds_1485.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adoration_of the Knigs_1425-142.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adorazione_Del_Bambino.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adorazione_del_bambino[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Adán_y_Eva.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/After_a work.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Agony_in_The_garden.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_Abundance_1480-1485.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[10].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[11].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[12].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[13].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[14].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[15].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[16].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[17].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[18].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[19].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[20].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[21].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[22].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[23].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[24].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[25].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[26].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[27].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[28].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[29].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[30].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[31].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[32].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[33].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[34].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[35].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[36].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[37].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[38].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[39].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[40].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[4].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[5].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[6].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[7].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[8].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_[9].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_March_–_Triumph_of_M.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[10].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[4].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[5].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[6].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[7].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[8].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of[9].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Allegory_of_May_–_Triumph_of_App.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Altarpiece_of_St_Vincent_Fe[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Altarpiece_of_St_Vincent_Ferrer.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Altarpiece of_San Zeno_in Verona.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Ambrose_Legend_1441.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/An_Artillery_Park_1487.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angel.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angel[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angel_Appearing_to_Zacharias_14.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angel_Gathering_Flowers_in_a_Hea.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angel_of_Annunciation_1420.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Pity_1470.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Worshipping_1459-1461.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Worshipping_detail[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Worshipping_detail[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Worshipping_detail[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_Worshipping_detail_145.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Angels_detail_1470.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annalena_Altarpiece_1435.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Announcement_of_Death_to_St_Fin.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Announcement_of_the_Death_of_the.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1425-1428.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1433-1434.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1435.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1440-1442.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1442-1443.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1443.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1444.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1445.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1450.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1451-1452.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1464.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1467-1469.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1470-1479.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1472.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1474.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1481.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1482.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_1490-1500.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_Dyptic_1417-1420.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_Triptych_1410-1415.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_and_Adoration_of_th.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_angel_1482.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_angel_Gabriel_1468.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_closeup_1489-1490.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_detail.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_detail[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_detail_1452-1458.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_left_wing_1430.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_right_wing_1430.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_with_Cardinal_Torqu.Jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation_with_Saint_Emidius.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciation Cestello_detail_.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Annunciazione.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Antiphonary_Cod_Cor_1_Folio_.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apes_1430.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apollo_and_Daphne_1470-1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apostle_and_Youth.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apostles_1473.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apostles_1473[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apparition_of_St_Francis_at_Arl.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apparition_of_the_Virgin_to_Sts_.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[4].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[5].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Sch[6].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Fresco_in_Palazzo_Schifan.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[10].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[11].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[3].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[4].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[5].JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[6].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[7].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[8].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Sc[9].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/April_Frescos_in_Palazzo_Schifa.JPG,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Apse_1471.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Arcangelo_Raffaele_e_Tobiolo.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Archangel_Gabriel_1445-1462.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Archangel_Gabriel_Annunciate_14.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Archangel_Michael_1477.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Arrival_of_St_Augustine_in_Mila.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Ascension_of_Saint_Mary_Magdalen.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Assumption_of_the_Virgin_Detail.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Augustinian_Saint_1460.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Automobile_1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Bacchanal_in_Silene_1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Bacchanalia_with_a_Wine_1480.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_1450.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_1473.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_1481-1483.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_1486-1490.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_1498-1500.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_Christ_detail_1450.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_St_Augustine_1464-1.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_St_Zenobius_and_His_A.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Baptism_of_the_Neophytes_1426-1.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Barbarigo_Altarpiece_1488.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_Between_Constantine_And_M.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_Scene.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_between_Heraclius_and[1].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_between_Heraclius_and[2].jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_between_Heraclius_and_Cho.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Battle_of_The_Nudes_1465-1475.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Beato_Lorenzo_Giustiniani.jpg,early-renaissance
TRAIN,gs://art-translated-rvf/art-translate-rvf/realey/early-renaissance/Beheading_of_Saint_Cosmas_and_Sa.jpg,early-renaissance
