set,image_path,label
TRAIN,gs://art_translate_1/gothic/014 MS 65 F5 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/014 le vite, pietro cavallini.jpg",gothic
TRAIN,gs://art_translate_1/gothic/015 MS 65 F6.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/015 le vite, simone martini.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/015_le_vite,_simone_martini.jpg",gothic
TRAIN,gs://art_translate_1/gothic/016 MS 65 F6 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/016 le vite, taddeo gaddi.jpg",gothic
TRAIN,gs://art_translate_1/gothic/017 MS 65 F7.jpg,gothic
TRAIN,gs://art_translate_1/gothic/018 MS 65 F7 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/018 le vite, tommaso detto giottino.jpg",gothic
TRAIN,gs://art_translate_1/gothic/019 MS 65 F8.jpg,gothic
TRAIN,gs://art_translate_1/gothic/020 MS 65 F8 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/021 MS 65 F9.jpg,gothic
TRAIN,gs://art_translate_1/gothic/022 MS 65 F9 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/023 MS 65 F10.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/023 le vite, antonio veneziano.jpg",gothic
TRAIN,gs://art_translate_1/gothic/024 MS 65 F10 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/024 le vite, iacopo del cansetino.jpg",gothic
TRAIN,gs://art_translate_1/gothic/025 MS 65 F11.jpg,gothic
TRAIN,gs://art_translate_1/gothic/026 MS 65 F11 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/026 le vite, gherardo starnina.jpg",gothic
TRAIN,gs://art_translate_1/gothic/027 MS 65 F12.jpg,gothic
TRAIN,gs://art_translate_1/gothic/028 MS 65 F12 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/029 MS 65 F13.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/029 le vite, taddeo di bartolo.jpg",gothic
TRAIN,gs://art_translate_1/gothic/030 MS 65 F13 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/031 MS 65 F14.jpg,gothic
TRAIN,gs://art_translate_1/gothic/032 MS 65 F14 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/033 MS 65 F15.jpg,gothic
TRAIN,gs://art_translate_1/gothic/034 MS 65 F15 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/035 MS 65 F16.jpg,gothic
TRAIN,gs://art_translate_1/gothic/036 MS 65 F16 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/037 MS 65 F17.jpg,gothic
TRAIN,gs://art_translate_1/gothic/038 MS 65 F17 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/039 MS 65 F18.jpg,gothic
TRAIN,gs://art_translate_1/gothic/040 MS 65 F18 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/041 MS 65 F19.jpg,gothic
TRAIN,gs://art_translate_1/gothic/042 MS 65 F19 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/043 MS 65 F20.jpg,gothic
TRAIN,gs://art_translate_1/gothic/044 MS 65 F20 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/045 MS 65 F21.jpg,gothic
TRAIN,gs://art_translate_1/gothic/046 MS 65 F21 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/047 MS 65 F22.jpg,gothic
TRAIN,gs://art_translate_1/gothic/048 MS 65 F22 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/049 MS 65 F23.jpg,gothic
TRAIN,gs://art_translate_1/gothic/04panels.jpg,gothic
TRAIN,gs://art_translate_1/gothic/050 MS 65 F23 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/051 MS 65 F24.jpg,gothic
TRAIN,gs://art_translate_1/gothic/052 MS 65 F24 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/053 MS 65 F25.jpg,gothic
TRAIN,gs://art_translate_1/gothic/054 MS 65 F25 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/055 MS 65 F26.jpg,gothic
TRAIN,gs://art_translate_1/gothic/056 MS 65 F26 V.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/056 le vite, gentile da fabriano.jpg",gothic
TRAIN,gs://art_translate_1/gothic/057 MS 65 F27.jpg,gothic
TRAIN,gs://art_translate_1/gothic/058 MS 65 F27 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/059 MS 65 F28.jpg,gothic
TRAIN,gs://art_translate_1/gothic/060 MS 65 F28 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/061 MS 65 F29.jpg,gothic
TRAIN,gs://art_translate_1/gothic/062 MS 65 F29 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/063 MS 65 F30.jpg,gothic
TRAIN,gs://art_translate_1/gothic/064 MS 65 F30 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/065 MS 65 F31.jpg,gothic
TRAIN,gs://art_translate_1/gothic/066 MS 65 F31 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/067 MS 65 F32.jpg,gothic
TRAIN,gs://art_translate_1/gothic/068 MS 65 F32 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/069 MS 65 F33.jpg,gothic
TRAIN,gs://art_translate_1/gothic/070 MS 65 F33 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/071 MS 65 F34.jpg,gothic
TRAIN,gs://art_translate_1/gothic/072 MS 65 F34 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/073 MS 65 F35.jpg,gothic
TRAIN,gs://art_translate_1/gothic/074 MS 65 F35 V crop.jpg,gothic
TRAIN,gs://art_translate_1/gothic/074 MS 65 F35 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/075 MS 65 F36.jpg,gothic
TRAIN,gs://art_translate_1/gothic/076 MS 65 F36 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/077 MS 65 F37.jpg,gothic
TRAIN,gs://art_translate_1/gothic/078 MS 65 F37 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/079 MS 65 F38.jpg,gothic
TRAIN,gs://art_translate_1/gothic/080 MS 65 F38 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/081 MS 65 F39.jpg,gothic
TRAIN,gs://art_translate_1/gothic/082 MS 65 F39 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/083 MS 65 F40.jpg,gothic
TRAIN,gs://art_translate_1/gothic/084 MS 65 F40 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/085 MS 65 F41.jpg,gothic
TRAIN,gs://art_translate_1/gothic/086 MS 65 F41 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/087 MS 65 F42.jpg,gothic
TRAIN,gs://art_translate_1/gothic/088 MS 65 F42 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/089 MS 65 F43.jpg,gothic
TRAIN,gs://art_translate_1/gothic/090 MS 65 F43 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/091 MS 65 F44.jpg,gothic
TRAIN,gs://art_translate_1/gothic/092 MS 65 F44 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/093 MS 65 F45.jpg,gothic
TRAIN,gs://art_translate_1/gothic/094 MS 65 F45 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/095 MS 65 F46.jpg,gothic
TRAIN,gs://art_translate_1/gothic/096 MS 65 F46 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/097 MS 65 F47.jpg,gothic
TRAIN,gs://art_translate_1/gothic/098 MS 65 F47 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/099 MS 65 F48.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/1 Andrea di Cione Orcagna, The Prophet. Fresco. 1340-45. Santa Maria Novella, Florence.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/1 Jacopo di Cione Polyptych San Pier Maggiore, detail. 1370-71 London NG.jpg",gothic
TRAIN,gs://art_translate_1/gothic/1.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/10 Jacopo di Cione Polyptych San Pier Maggiore, detail. 1370-71 London NG.jpg",gothic
TRAIN,gs://art_translate_1/gothic/10.JPG,gothic
TRAIN,gs://art_translate_1/gothic/100 MS 65 F48 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/100.JPG,gothic
TRAIN,gs://art_translate_1/gothic/101 MS 65 F49.jpg,gothic
TRAIN,gs://art_translate_1/gothic/101.JPG,gothic
TRAIN,gs://art_translate_1/gothic/102 MS 65 F49 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/102.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/1024px-Agnolo_gaddi,_madonna_col_bambino,_1390-95_ca.,_da_canonica_di_ex-chiesa_di_san_donato.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/1024px-Lorenzo_monaco_e_bottega,_madonna_dell'umiltà,_1415_ca..jpg",gothic
TRAIN,"gs://art_translate_1/gothic/1024px-Pietro_lorenzetti,_madonna_in_trono_con_committente_e_angeli,_1319-20_ca._01.jpg",gothic
TRAIN,gs://art_translate_1/gothic/103 MS 65 F50.jpg,gothic
TRAIN,gs://art_translate_1/gothic/103.JPG,gothic
TRAIN,gs://art_translate_1/gothic/104 MS 65 F50 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/104.JPG,gothic
TRAIN,gs://art_translate_1/gothic/105 MS 65 F51.jpg,gothic
TRAIN,gs://art_translate_1/gothic/105.JPG,gothic
TRAIN,gs://art_translate_1/gothic/106 MS 65 F51 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/106.JPG,gothic
TRAIN,gs://art_translate_1/gothic/107 MS 65 F52.jpg,gothic
TRAIN,gs://art_translate_1/gothic/107.JPG,gothic
TRAIN,gs://art_translate_1/gothic/108 MS 65 F52 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/108.JPG,gothic
TRAIN,gs://art_translate_1/gothic/109 MS 65 F53.jpg,gothic
TRAIN,gs://art_translate_1/gothic/109.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/10a Andrea Orcagna and Jacopo di Cione St. Matthew and Four Stories from His Life. Detail(291x265cm) 1367-68 Uffizi, Florence - копия.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/10b Andrea Orcagna and Jacopo di Cione St. Matthew and Four Stories from His Life. Detail 1367-68 Uffizi, Florence.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/10c. Andrea Orcagna and Jacopo di Cione St. Matthew and Four Stories from His Life. Detail 1367-68 Uffizi, Florence.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/10d Andrea Orcagna and Jacopo di Cione St. Matthew and Four Stories from His Life. Detail 1367-68 Uffizi, Florence.jpg",gothic
TRAIN,"gs://art_translate_1/gothic/11 Jacopo di Cione Polyptych San Pier Maggiore, detail. 1370-71 London NG.jpg",gothic
TRAIN,gs://art_translate_1/gothic/11.JPG,gothic
TRAIN,gs://art_translate_1/gothic/110 MS 65 F53 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/110.JPG,gothic
TRAIN,gs://art_translate_1/gothic/111 MS 65 F54.jpg,gothic
TRAIN,gs://art_translate_1/gothic/111.JPG,gothic
TRAIN,gs://art_translate_1/gothic/112 MS 65 F54 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/112.JPG,gothic
TRAIN,gs://art_translate_1/gothic/113 MS 65 F55.jpg,gothic
TRAIN,gs://art_translate_1/gothic/113.JPG,gothic
TRAIN,gs://art_translate_1/gothic/114 MS 65 F55 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/114.JPG,gothic
TRAIN,gs://art_translate_1/gothic/115 MS 65 F56.jpg,gothic
TRAIN,gs://art_translate_1/gothic/115.JPG,gothic
TRAIN,gs://art_translate_1/gothic/116 MS 65 F56 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/116.JPG,gothic
TRAIN,gs://art_translate_1/gothic/117 MS 65 F57.jpg,gothic
TRAIN,gs://art_translate_1/gothic/117.JPG,gothic
TRAIN,gs://art_translate_1/gothic/11716 - Vatican - Pinacoteca (3482877996).jpg,gothic
TRAIN,"gs://art_translate_1/gothic/1176px-Meister_der_Darmstädter_Passion_-_Anbetung_der_Heiligen_Drei_Könige,_left_panel,_detail.jpg",gothic
TRAIN,gs://art_translate_1/gothic/118 MS 65 F57 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/118.JPG,gothic
TRAIN,gs://art_translate_1/gothic/119 MS 65 F58.jpg,gothic
TRAIN,gs://art_translate_1/gothic/119.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1199px-Bernt_Notke_Danse_Macabre.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/12 Jacopo di Cione. Polyptych San Pier Maggiore, detail. 1370-71 London NG.jpg",gothic
TRAIN,gs://art_translate_1/gothic/12.JPG,gothic
TRAIN,gs://art_translate_1/gothic/120 MS 65 F58 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/120.JPG,gothic
TRAIN,gs://art_translate_1/gothic/121 MS 65 F59.jpg,gothic
TRAIN,gs://art_translate_1/gothic/121.JPG,gothic
TRAIN,gs://art_translate_1/gothic/122 MS 65 F59 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/122.JPG,gothic
TRAIN,gs://art_translate_1/gothic/123 MS 65 F60.jpg,gothic
TRAIN,gs://art_translate_1/gothic/123.JPG,gothic
TRAIN,gs://art_translate_1/gothic/124 MS 65 F60 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/124.JPG,gothic
TRAIN,gs://art_translate_1/gothic/125 MS 65 F61.jpg,gothic
TRAIN,gs://art_translate_1/gothic/125.JPG,gothic
TRAIN,gs://art_translate_1/gothic/126 MS 65 F61 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/126.JPG,gothic
TRAIN,gs://art_translate_1/gothic/127 MS 65 F62.jpg,gothic
TRAIN,gs://art_translate_1/gothic/127.JPG,gothic
TRAIN,gs://art_translate_1/gothic/128 MS 65 F62 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/128.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1280px-Barnaba_Madonna_dei_Mercanti_01.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/1280px-Nardo_di_Cione_-_Madonna_and_Child_Enthroned_with_Saints_Zenobius,_John_the_Baptist,_Reparata_and_John_the_Evangelist_-_Google_Art_Project.jpg",gothic
TRAIN,gs://art_translate_1/gothic/1280px-Simone_Martini_066.jpg,gothic
TRAIN,gs://art_translate_1/gothic/129 MS 65 F63.jpg,gothic
TRAIN,gs://art_translate_1/gothic/129.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/13 Jacopo di Cione Polyptych San Pier Maggiore, detail. 1370-71 London NG.jpg",gothic
TRAIN,gs://art_translate_1/gothic/13.JPG,gothic
TRAIN,gs://art_translate_1/gothic/130 MS 65 F63 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/130.JPG,gothic
TRAIN,gs://art_translate_1/gothic/131 MS 65 F64.jpg,gothic
TRAIN,gs://art_translate_1/gothic/131.JPG,gothic
TRAIN,gs://art_translate_1/gothic/132 MS 65 F64 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/132.JPG,gothic
TRAIN,gs://art_translate_1/gothic/133 MS 65 F65.jpg,gothic
TRAIN,gs://art_translate_1/gothic/133.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1335 Gaddi Der Heilige Franziskus erweckt ein Kind Gemäldegalerie Kat.Nr. 1074 anagoria.jpg,gothic
TRAIN,gs://art_translate_1/gothic/134 MS 65 F65 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/134.JPG,gothic
TRAIN,gs://art_translate_1/gothic/135 MS 65 F66.jpg,gothic
TRAIN,gs://art_translate_1/gothic/135.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1356 Gaddi Die Ausgießung des Heiligen Geistes Gemäldegalerie Kat.Nr. 1073 anagoria.jpg,gothic
TRAIN,gs://art_translate_1/gothic/136 MS 65 F66 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/136.JPG,gothic
TRAIN,gs://art_translate_1/gothic/137 MS 65 F67.jpg,gothic
TRAIN,gs://art_translate_1/gothic/137.JPG,gothic
TRAIN,gs://art_translate_1/gothic/138 MS 65 F67 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/138.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1386 Gaddi Maria mit dem Kind Gemäldegalerie Kat.Nr. III.72 anagoria.jpg,gothic
TRAIN,gs://art_translate_1/gothic/139 MS 65 F68.jpg,gothic
TRAIN,gs://art_translate_1/gothic/139.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1390 Monaco Abendmahl anagoria.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1390 Monaco Enthauptung Katharina von Alexandrien anagoria.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/14 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71 Museum of Art, Rhode Island.jpg",gothic
TRAIN,gs://art_translate_1/gothic/14.JPG,gothic
TRAIN,gs://art_translate_1/gothic/140 MS 65 F68 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/140.JPG,gothic
TRAIN,gs://art_translate_1/gothic/141 MS 65 F69.jpg,gothic
TRAIN,gs://art_translate_1/gothic/141.JPG,gothic
TRAIN,gs://art_translate_1/gothic/142 MS 65 F69 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/142.JPG,gothic
TRAIN,gs://art_translate_1/gothic/143 MS 65 F70.jpg,gothic
TRAIN,gs://art_translate_1/gothic/143.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1435 Lochner Apostelmartyrien Altarflügel links anagoria.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1435 Lochner Apostelmartyrien Altarflügel rechts anagoria.JPG,gothic
TRAIN,gs://art_translate_1/gothic/144 MS 65 F70 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/144.JPG,gothic
TRAIN,gs://art_translate_1/gothic/145 MS 65 F71.jpg,gothic
TRAIN,gs://art_translate_1/gothic/145.JPG,gothic
TRAIN,gs://art_translate_1/gothic/146 MS 65 F71 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/146.JPG,gothic
TRAIN,gs://art_translate_1/gothic/147 MS 65 F72.jpg,gothic
TRAIN,gs://art_translate_1/gothic/147.JPG,gothic
TRAIN,gs://art_translate_1/gothic/148 MS 65 F72 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/148.JPG,gothic
TRAIN,gs://art_translate_1/gothic/149 MS 65 F73.jpg,gothic
TRAIN,gs://art_translate_1/gothic/149.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/15 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71 Philadelphia (PA) , Philadelphia Museum of Art.jpg",gothic
TRAIN,gs://art_translate_1/gothic/15.JPG,gothic
TRAIN,gs://art_translate_1/gothic/150 MS 65 F73 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/150.JPG,gothic
TRAIN,gs://art_translate_1/gothic/151 MS 65 F74.jpg,gothic
TRAIN,gs://art_translate_1/gothic/151.JPG,gothic
TRAIN,gs://art_translate_1/gothic/152 MS 65 F74 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/152.JPG,gothic
TRAIN,gs://art_translate_1/gothic/153 MS 65 F75.jpg,gothic
TRAIN,gs://art_translate_1/gothic/153.JPG,gothic
TRAIN,gs://art_translate_1/gothic/154 MS 65 F75 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/154.JPG,gothic
TRAIN,gs://art_translate_1/gothic/155 MS 65 F76.jpg,gothic
TRAIN,gs://art_translate_1/gothic/155.JPG,gothic
TRAIN,gs://art_translate_1/gothic/156 MS 65 F76 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/156.JPG,gothic
TRAIN,gs://art_translate_1/gothic/157 MS 65 F77.jpg,gothic
TRAIN,gs://art_translate_1/gothic/157.JPG,gothic
TRAIN,gs://art_translate_1/gothic/158 MS 65 F77 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/158.JPG,gothic
TRAIN,gs://art_translate_1/gothic/159 MS 65 F78.jpg,gothic
TRAIN,gs://art_translate_1/gothic/159.JPG,gothic
TRAIN,gs://art_translate_1/gothic/15th-century unknown painters - Scenes from the Small Ursula Cycle - WGA23734.jpg,gothic
TRAIN,"gs://art_translate_1/gothic/16 Andrea di Cione Orcagna, Fresco from Santa Croce, Florence. 1344-45..jpg",gothic
TRAIN,"gs://art_translate_1/gothic/16 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71 Pinacoteca Vaticana.jpg",gothic
TRAIN,gs://art_translate_1/gothic/16.JPG,gothic
TRAIN,gs://art_translate_1/gothic/160 MS 65 F78 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/160.JPG,gothic
TRAIN,gs://art_translate_1/gothic/161 MS 65 F79.jpg,gothic
TRAIN,gs://art_translate_1/gothic/161.JPG,gothic
TRAIN,gs://art_translate_1/gothic/162 MS 65 F79 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/162.JPG,gothic
TRAIN,gs://art_translate_1/gothic/163 MS 65 F80.jpg,gothic
TRAIN,gs://art_translate_1/gothic/163.JPG,gothic
TRAIN,gs://art_translate_1/gothic/164 MS 65 F80 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/164.JPG,gothic
TRAIN,gs://art_translate_1/gothic/165 MS 65 F81.jpg,gothic
TRAIN,gs://art_translate_1/gothic/165.JPG,gothic
TRAIN,gs://art_translate_1/gothic/166 MS 65 F81 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/166.JPG,gothic
TRAIN,gs://art_translate_1/gothic/167 MS 65 F82.jpg,gothic
TRAIN,gs://art_translate_1/gothic/167.JPG,gothic
TRAIN,gs://art_translate_1/gothic/168 MS 65 F82 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/168.JPG,gothic
TRAIN,gs://art_translate_1/gothic/169 MS 65 F83.jpg,gothic
TRAIN,gs://art_translate_1/gothic/169.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/17 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71Pinacoteca Vaticana.jpg",gothic
TRAIN,gs://art_translate_1/gothic/17.JPG,gothic
TRAIN,gs://art_translate_1/gothic/170 MS 65 F83 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/170.JPG,gothic
TRAIN,gs://art_translate_1/gothic/171 MS 65 F84.jpg,gothic
TRAIN,gs://art_translate_1/gothic/171.JPG,gothic
TRAIN,gs://art_translate_1/gothic/172 MS 65 F84 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/172.JPG,gothic
TRAIN,gs://art_translate_1/gothic/173 MS 65 F85.jpg,gothic
TRAIN,gs://art_translate_1/gothic/173.JPG,gothic
TRAIN,gs://art_translate_1/gothic/174 MS 65 F85 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/174.JPG,gothic
TRAIN,gs://art_translate_1/gothic/175 MS 65 F86.jpg,gothic
TRAIN,gs://art_translate_1/gothic/175.JPG,gothic
TRAIN,gs://art_translate_1/gothic/176 MS 65 F86 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/176.JPG,gothic
TRAIN,gs://art_translate_1/gothic/177 MS 65 F87.jpg,gothic
TRAIN,gs://art_translate_1/gothic/177.JPG,gothic
TRAIN,gs://art_translate_1/gothic/178 MS 65 F87 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/178.JPG,gothic
TRAIN,gs://art_translate_1/gothic/179 MS 65 F88.jpg,gothic
TRAIN,gs://art_translate_1/gothic/179.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/18 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71 La Spezia , Museo Civico Amedeo Lia.jpg",gothic
TRAIN,gs://art_translate_1/gothic/18.JPG,gothic
TRAIN,gs://art_translate_1/gothic/180 MS 65 F88 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/180.JPG,gothic
TRAIN,gs://art_translate_1/gothic/181 MS 65 F89.jpg,gothic
TRAIN,gs://art_translate_1/gothic/181.JPG,gothic
TRAIN,gs://art_translate_1/gothic/182 MS 65 F89 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/182.JPG,gothic
TRAIN,gs://art_translate_1/gothic/183 MS 65 F90.jpg,gothic
TRAIN,gs://art_translate_1/gothic/183.JPG,gothic
TRAIN,gs://art_translate_1/gothic/184 MS 65 F90 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/184.JPG,gothic
TRAIN,gs://art_translate_1/gothic/185 MS 65 F91.jpg,gothic
TRAIN,gs://art_translate_1/gothic/185.JPG,gothic
TRAIN,gs://art_translate_1/gothic/1855 Frederic Leighton - Cimabue-s celebrated Madonna.jpg,gothic
TRAIN,gs://art_translate_1/gothic/186 MS 65 F91 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/186.JPG,gothic
TRAIN,gs://art_translate_1/gothic/187 MS 65 F92.jpg,gothic
TRAIN,gs://art_translate_1/gothic/187.JPG,gothic
TRAIN,gs://art_translate_1/gothic/188 MS 65 F92 V.jpg,gothic
TRAIN,gs://art_translate_1/gothic/188.JPG,gothic
TRAIN,gs://art_translate_1/gothic/189 MS 65 F93.jpg,gothic
TRAIN,gs://art_translate_1/gothic/189.JPG,gothic
TRAIN,"gs://art_translate_1/gothic/19 Jacopo di Cione Polyptych San Pier Maggiore, detail of predella. 1370-71 Pinacoteca Vaticana.jpg",gothic
